BookingID,Quantity,Sales,Cost,MenuID,Sides,Drink,Dessert,Starter,Main,Cuisine,OrderID,TableNumber,BookingDate,CustomerID,CustomerName,CustomerPhone,CustomerEmail,CustomerCountry,
124,3,147,98,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_124,12,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
125,2,252.41,168.27,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_125,1,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
126,3,125.99,83.99,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_126,12,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
127,2,104.07,69.38,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_127,1,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
128,3,337.5,225,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_128,12,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
129,2,285,190,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_129,1,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
130,3,199.76,133.17,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_130,12,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
131,2,78.12,52.08,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_131,1,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
132,3,315,210,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_132,12,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
133,2,465,310,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_133,1,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
134,3,66.86,44.57,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_134,12,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
135,2,137.76,91.84,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_135,1,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
136,3,330,220,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_136,12,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
137,2,480,320,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_137,1,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
138,3,152.4,101.6,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_138,12,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
139,2,139.7,93.13,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_139,1,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
140,3,352.5,235,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_140,12,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
141,2,112.5,75,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_141,1,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
142,3,186.93,124.62,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_142,12,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
143,2,216.14,144.09,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_143,1,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
144,3,179.7,119.8,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_144,12,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
145,2,187.5,125,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_145,1,6/27/2019,QAK-YEA-563,Adah Adamczewski,895-846-9322,Adaski123@email.com,USA,
146,3,147,98,M65,Focaccia,Roma Red wine,Affogato,Olives,Carbonara,Turkish,Order_M65_BID_146,12,6/27/2019,XUE-HZE-220,Adelheid Casolla,825-534-6471,Adella123@email.com,USA,
147,2,252.41,168.27,M1,Tapas,Athens White wine,Greek yoghurt,Falafel,Greek salad,Greek,Order_M1_BID_147,1,6/27/2019,XUE-HZE-220,Adelheid Casolla,825-534-6471,Adella123@email.com,USA,
148,2,112.5,75,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_148,5,7/3/2019,XUE-HZE-220,Adelheid Casolla,825-534-6471,Adella123@email.com,USA,
149,3,147,98,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_149,12,7/3/2019,XUE-HZE-220,Adelheid Casolla,825-534-6471,Adella123@email.com,USA,
150,2,216.14,144.09,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_150,5,7/3/2019,XUE-HZE-220,Adelheid Casolla,825-534-6471,Adella123@email.com,USA,
151,3,125.99,83.99,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_151,12,7/3/2019,XUE-HZE-220,Adelheid Casolla,825-534-6471,Adella123@email.com,USA,
152,2,187.5,125,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_152,5,7/3/2019,JKH-WTF-181,Adham Heyns,696-691-1587,Adhyns123@email.com,USA,
153,3,337.5,225,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_153,12,7/3/2019,JKH-WTF-181,Adham Heyns,696-691-1587,Adhyns123@email.com,USA,
154,2,252.41,168.27,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_154,5,7/3/2019,JKH-WTF-181,Adham Heyns,696-691-1587,Adhyns123@email.com,USA,
155,3,199.76,133.17,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_155,12,7/3/2019,JKH-WTF-181,Adham Heyns,696-691-1587,Adhyns123@email.com,USA,
156,2,104.07,69.38,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_156,5,7/3/2019,JKH-WTF-181,Adham Heyns,696-691-1587,Adhyns123@email.com,USA,
157,3,315,210,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_157,12,7/3/2019,JKH-WTF-181,Adham Heyns,696-691-1587,Adhyns123@email.com,USA,
158,2,285,190,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_158,5,7/3/2019,JKH-WTF-181,Adham Heyns,696-691-1587,Adhyns123@email.com,USA,
159,3,66.86,44.57,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_159,12,7/3/2019,JKH-WTF-181,Adham Heyns,696-691-1587,Adhyns123@email.com,USA,
160,2,78.12,52.08,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_160,5,7/3/2019,JKH-WTF-181,Adham Heyns,696-691-1587,Adhyns123@email.com,USA,
161,3,330,220,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_161,12,7/3/2019,JKH-WTF-181,Adham Heyns,696-691-1587,Adhyns123@email.com,USA,
162,2,465,310,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_162,5,7/3/2019,JKH-WTF-181,Adham Heyns,696-691-1587,Adhyns123@email.com,USA,
163,3,152.4,101.6,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_163,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
164,2,137.76,91.84,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_164,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
165,3,352.5,235,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_165,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
166,2,480,320,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_166,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
167,3,186.93,124.62,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_167,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
168,2,139.7,93.13,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_168,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
169,3,179.7,119.8,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_169,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
170,2,112.5,75,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_170,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
171,3,147,98,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_171,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
172,2,216.14,144.09,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_172,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
173,3,125.99,83.99,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_173,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
174,2,187.5,125,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_174,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
175,3,337.5,225,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_175,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
176,2,252.41,168.27,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_176,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
177,3,199.76,133.17,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_177,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
178,2,104.07,69.38,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_178,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
179,3,315,210,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_179,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
180,2,285,190,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_180,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
181,3,66.86,44.57,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_181,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
182,2,78.12,52.08,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_182,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
183,3,330,220,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_183,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
184,2,465,310,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_184,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
185,3,152.4,101.6,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_185,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
186,2,137.76,91.84,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_186,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
187,3,352.5,235,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_187,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
188,2,480,320,M8,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Greek,Order_M8_BID_188,5,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
189,3,186.93,124.62,M57,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Turkish,Order_M57_BID_189,12,7/3/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
190,1,147,98,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_190,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
191,1,125.99,83.99,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_191,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
192,1,337.5,225,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_192,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
193,1,199.76,133.17,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_193,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
194,1,315,210,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_194,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
195,1,66.86,44.57,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_195,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
196,1,330,220,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_196,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
197,1,152.4,101.6,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_197,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
198,1,352.5,235,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_198,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
199,1,186.93,124.62,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_199,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
200,1,179.7,119.8,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_200,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
201,1,147,98,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_201,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
202,1,125.99,83.99,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_202,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
203,1,337.5,225,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_203,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
204,1,199.76,133.17,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_204,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
205,1,315,210,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_205,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
206,1,66.86,44.57,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_206,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
207,1,330,220,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_207,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
208,1,152.4,101.6,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_208,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
209,1,352.5,235,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_209,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
210,1,186.93,124.62,M21,Potato salad,Corfu Red Wine,Ice cream,Hummus,Bean soup,Italian,Order_M21_BID_210,2,7/6/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
211,1,66.86,44.57,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_211,10,7/7/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
212,2,104.07,69.38,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_212,17,7/7/2019,BJR-SMU-876,Adlai Arnull,931-602-7169,Adlull123@email.com,USA,
213,1,330,220,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_213,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
214,2,285,190,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_214,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
215,1,152.4,101.6,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_215,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
216,2,78.12,52.08,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_216,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
217,1,352.5,235,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_217,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
218,2,465,310,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_218,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
219,1,186.93,124.62,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_219,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
220,2,137.76,91.84,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_220,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
221,1,179.7,119.8,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_221,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
222,2,480,320,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_222,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
223,1,147,98,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_223,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
224,2,139.7,93.13,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_224,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
225,1,125.99,83.99,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_225,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
226,2,112.5,75,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_226,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
227,1,337.5,225,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_227,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
228,2,216.14,144.09,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_228,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
229,1,199.76,133.17,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_229,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
230,2,187.5,125,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_230,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
231,1,315,210,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_231,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
232,2,252.41,168.27,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_232,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
233,1,66.86,44.57,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_233,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
234,2,104.07,69.38,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_234,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
235,1,330,220,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_235,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
236,2,285,190,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_236,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
237,1,152.4,101.6,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_237,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
238,2,78.12,52.08,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_238,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
239,1,352.5,235,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_239,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
240,2,465,310,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_240,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
241,1,186.93,124.62,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_241,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
242,2,137.76,91.84,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_242,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
243,1,179.7,119.8,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_243,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
244,2,480,320,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_244,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
245,1,147,98,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_245,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
246,2,139.7,93.13,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_246,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
247,1,125.99,83.99,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_247,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
248,2,112.5,75,M18,Bruschetta,Italian Coffee,Cheesecake,Tomato bread,Pizza,Greek,Order_M18_BID_248,17,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
249,1,337.5,225,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_249,10,7/7/2019,COW-EJG-563,Adria Heller,625-778-8024,Adrler123@email.com,USA,
